,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,Meldedatum,NeuerFall,date
7253,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,M,1,0,1583193600000,1,03-03-2020
7254,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,M,1,0,1583798400000,0,10-03-2020
7255,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,M,2,0,1583884800000,0,11-03-2020
7256,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,M,1,0,1583971200000,0,12-03-2020
7257,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,M,1,0,1584057600000,0,13-03-2020
7258,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,M,1,0,1584144000000,0,14-03-2020
7259,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,M,1,0,1584316800000,0,16-03-2020
7260,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,M,2,0,1584403200000,0,17-03-2020
7261,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,M,1,0,1584576000000,0,19-03-2020
7262,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,M,3,0,1584662400000,0,20-03-2020
7263,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,M,2,0,1584748800000,0,21-03-2020
7264,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,M,1,0,1584835200000,0,22-03-2020
7265,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,M,2,0,1584921600000,0,23-03-2020
7266,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,M,5,0,1585008000000,0,24-03-2020
7267,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,M,1,1,1585008000000,0,24-03-2020
7268,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,M,3,0,1585008000000,1,24-03-2020
7269,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,M,2,0,1585094400000,1,25-03-2020
7270,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,W,3,0,1584144000000,0,14-03-2020
7271,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,W,1,0,1584316800000,0,16-03-2020
7272,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,W,1,0,1584489600000,0,18-03-2020
7273,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,W,5,0,1584662400000,0,20-03-2020
7274,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,W,3,0,1584748800000,0,21-03-2020
7275,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,W,1,0,1584835200000,0,22-03-2020
7276,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,W,1,0,1584921600000,0,23-03-2020
7277,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,W,1,0,1585008000000,0,24-03-2020
7278,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A60-A79,W,3,0,1585008000000,1,24-03-2020
7279,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A80+,M,1,0,1584316800000,0,16-03-2020
7280,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A80+,M,4,0,1584403200000,0,17-03-2020
7281,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A80+,M,1,0,1584576000000,0,19-03-2020
7282,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A80+,M,1,0,1584835200000,0,22-03-2020
7283,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A80+,M,1,1,1584921600000,0,23-03-2020
7284,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A80+,M,1,0,1585008000000,0,24-03-2020
7285,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A80+,M,4,0,1585008000000,1,24-03-2020
7286,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A80+,W,1,0,1584144000000,0,14-03-2020
7287,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A80+,W,1,0,1584316800000,0,16-03-2020
7288,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A80+,W,1,0,1584576000000,0,19-03-2020
7289,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A80+,W,2,0,1584662400000,0,20-03-2020
7290,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A80+,W,1,0,1584748800000,0,21-03-2020
7291,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A80+,W,3,0,1584835200000,0,22-03-2020
7292,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A80+,W,-1,0,1584921600000,-1,23-03-2020
7293,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A80+,W,1,0,1585008000000,0,24-03-2020
7294,Baden-Württemberg,LK Breisgau-Hochschwarzwald,A80+,W,1,0,1585008000000,1,24-03-2020
7295,Baden-Württemberg,LK Breisgau-Hochschwarzwald,unbekannt,M,-1,0,1585008000000,-1,24-03-2020
7296,Bayern,LK Neumarkt i.d.OPf.,A00-A04,W,1,0,1584662400000,0,20-03-2020
7297,Bayern,LK Neumarkt i.d.OPf.,A15-A34,M,1,0,1584057600000,0,13-03-2020
7298,Bayern,LK Neumarkt i.d.OPf.,A15-A34,M,2,0,1584316800000,0,16-03-2020
7299,Bayern,LK Neumarkt i.d.OPf.,A15-A34,M,1,0,1584403200000,0,17-03-2020
7300,Bayern,LK Neumarkt i.d.OPf.,A15-A34,M,4,0,1584576000000,0,19-03-2020
7301,Bayern,LK Neumarkt i.d.OPf.,A15-A34,M,1,0,1584748800000,0,21-03-2020
7302,Bayern,LK Neumarkt i.d.OPf.,A15-A34,M,1,0,1584835200000,0,22-03-2020
7303,Bayern,LK Neumarkt i.d.OPf.,A15-A34,M,1,0,1584921600000,0,23-03-2020
7304,Bayern,LK Neumarkt i.d.OPf.,A15-A34,M,2,0,1585008000000,0,24-03-2020
7305,Bayern,LK Neumarkt i.d.OPf.,A15-A34,W,1,0,1584316800000,0,16-03-2020
7306,Bayern,LK Neumarkt i.d.OPf.,A15-A34,W,1,0,1584576000000,0,19-03-2020
7307,Bayern,LK Neumarkt i.d.OPf.,A35-A59,M,1,0,1584057600000,0,13-03-2020
7308,Bayern,LK Neumarkt i.d.OPf.,A35-A59,M,3,0,1584316800000,0,16-03-2020
7309,Bayern,LK Neumarkt i.d.OPf.,A35-A59,M,1,0,1584403200000,0,17-03-2020
7310,Bayern,LK Neumarkt i.d.OPf.,A35-A59,M,1,0,1584748800000,0,21-03-2020
7311,Bayern,LK Neumarkt i.d.OPf.,A35-A59,M,3,0,1584835200000,0,22-03-2020
7312,Bayern,LK Neumarkt i.d.OPf.,A35-A59,M,2,0,1585008000000,0,24-03-2020
7313,Bayern,LK Neumarkt i.d.OPf.,A35-A59,W,1,0,1583798400000,0,10-03-2020
7314,Bayern,LK Neumarkt i.d.OPf.,A35-A59,W,1,0,1584057600000,0,13-03-2020
7315,Bayern,LK Neumarkt i.d.OPf.,A35-A59,W,1,0,1585008000000,0,24-03-2020
7316,Bayern,LK Neumarkt i.d.OPf.,A60-A79,M,1,0,1584316800000,0,16-03-2020
7317,Bayern,LK Neumarkt i.d.OPf.,A60-A79,M,1,0,1584403200000,0,17-03-2020
7318,Bayern,LK Neumarkt i.d.OPf.,A60-A79,M,1,0,1584489600000,0,18-03-2020
7319,Bayern,LK Neumarkt i.d.OPf.,A60-A79,M,1,0,1584576000000,0,19-03-2020
7320,Bayern,LK Neumarkt i.d.OPf.,A60-A79,M,1,0,1584748800000,0,21-03-2020
7321,Bayern,LK Neumarkt i.d.OPf.,A60-A79,M,1,0,1585008000000,0,24-03-2020
7322,Bayern,LK Neumarkt i.d.OPf.,A60-A79,W,1,0,1583798400000,0,10-03-2020
7323,Bayern,LK Neumarkt i.d.OPf.,A60-A79,W,1,0,1584316800000,0,16-03-2020
7324,Bayern,LK Neumarkt i.d.OPf.,A60-A79,W,2,0,1584403200000,0,17-03-2020
7325,Bayern,LK Neumarkt i.d.OPf.,A60-A79,W,1,0,1585008000000,0,24-03-2020
7326,Bayern,LK Neumarkt i.d.OPf.,A80+,M,1,0,1584662400000,0,20-03-2020
7327,Bayern,LK Neumarkt i.d.OPf.,A80+,M,1,0,1584835200000,0,22-03-2020
7328,Bayern,LK Ansbach,A00-A04,W,1,0,1585094400000,0,25-03-2020
7329,Bayern,LK Ansbach,A15-A34,M,1,0,1584230400000,0,15-03-2020
7330,Bayern,LK Ansbach,A15-A34,M,1,0,1584662400000,0,20-03-2020
7331,Bayern,LK Ansbach,A15-A34,M,4,0,1584748800000,0,21-03-2020
7332,Bayern,LK Ansbach,A15-A34,M,1,0,1585008000000,0,24-03-2020
7333,Bayern,LK Ansbach,A15-A34,M,2,0,1585094400000,0,25-03-2020
7334,Bayern,LK Ansbach,A15-A34,M,3,0,1585180800000,1,26-03-2020
7335,Bayern,LK Ansbach,A15-A34,W,1,0,1584230400000,0,15-03-2020
7336,Bayern,LK Ansbach,A15-A34,W,1,0,1584230400000,1,15-03-2020
7337,Bayern,LK Ansbach,A15-A34,W,1,0,1584662400000,0,20-03-2020
7338,Bayern,LK Ansbach,A15-A34,W,5,0,1585094400000,0,25-03-2020
7339,Bayern,LK Ansbach,A15-A34,W,5,0,1585180800000,1,26-03-2020
7340,Bayern,LK Ansbach,A35-A59,M,1,0,1584230400000,1,15-03-2020
7341,Bayern,LK Ansbach,A35-A59,M,1,0,1584403200000,0,17-03-2020
7342,Bayern,LK Ansbach,A35-A59,M,1,0,1584489600000,0,18-03-2020
7343,Bayern,LK Ansbach,A35-A59,M,3,0,1584662400000,0,20-03-2020
7344,Bayern,LK Ansbach,A35-A59,M,6,0,1584748800000,0,21-03-2020
7345,Bayern,LK Ansbach,A35-A59,M,1,0,1584835200000,0,22-03-2020
7346,Bayern,LK Ansbach,A35-A59,M,2,0,1584921600000,0,23-03-2020
7347,Bayern,LK Ansbach,A35-A59,M,1,0,1585008000000,0,24-03-2020
7348,Bayern,LK Ansbach,A35-A59,M,4,0,1585094400000,0,25-03-2020
7349,Bayern,LK Ansbach,A35-A59,M,5,0,1585180800000,1,26-03-2020
7350,Bayern,LK Ansbach,A35-A59,W,1,0,1584403200000,0,17-03-2020
7351,Bayern,LK Ansbach,A35-A59,W,1,0,1584576000000,0,19-03-2020
7352,Bayern,LK Ansbach,A35-A59,W,2,0,1584662400000,0,20-03-2020
7353,Bayern,LK Ansbach,A35-A59,W,4,0,1584748800000,0,21-03-2020
7354,Bayern,LK Ansbach,A35-A59,W,1,0,1584835200000,0,22-03-2020
7355,Bayern,LK Ansbach,A35-A59,W,1,0,1584921600000,0,23-03-2020
7356,Bayern,LK Ansbach,A35-A59,W,5,0,1585008000000,0,24-03-2020
7357,Bayern,LK Ansbach,A35-A59,W,5,0,1585094400000,0,25-03-2020
7358,Bayern,LK Ansbach,A35-A59,W,6,0,1585180800000,1,26-03-2020
7359,Bayern,LK Ansbach,A60-A79,M,1,0,1584230400000,1,15-03-2020
7360,Bayern,LK Ansbach,A60-A79,M,1,0,1584489600000,0,18-03-2020
7361,Bayern,LK Ansbach,A60-A79,M,4,0,1584748800000,0,21-03-2020
7362,Bayern,LK Ansbach,A60-A79,M,1,0,1585008000000,0,24-03-2020
7363,Bayern,LK Ansbach,A60-A79,M,3,0,1585094400000,0,25-03-2020
7364,Bayern,LK Ansbach,A60-A79,M,1,0,1585094400000,1,25-03-2020
7365,Bayern,LK Ansbach,A60-A79,M,2,0,1585180800000,1,26-03-2020
7366,Bayern,LK Ansbach,A60-A79,W,1,0,1584403200000,0,17-03-2020
7367,Bayern,LK Ansbach,A60-A79,W,3,0,1584748800000,0,21-03-2020
7368,Bayern,LK Ansbach,A60-A79,W,-1,0,1585094400000,-1,25-03-2020
7369,Bayern,LK Ansbach,A60-A79,W,3,0,1585094400000,0,25-03-2020
7370,Bayern,LK Ansbach,A80+,M,1,0,1584662400000,0,20-03-2020
7371,Bayern,LK Ansbach,unbekannt,M,1,0,1585180800000,1,26-03-2020
7372,Sachsen-Anhalt,LK Stendal,A15-A34,M,1,0,1584316800000,0,16-03-2020
7373,Sachsen-Anhalt,LK Stendal,A15-A34,M,2,0,1584403200000,0,17-03-2020
7374,Sachsen-Anhalt,LK Stendal,A15-A34,M,1,0,1584662400000,0,20-03-2020
7375,Sachsen-Anhalt,LK Stendal,A15-A34,M,1,0,1584921600000,0,23-03-2020
7376,Sachsen-Anhalt,LK Stendal,A15-A34,W,1,0,1585008000000,0,24-03-2020
7377,Sachsen-Anhalt,LK Stendal,A35-A59,M,1,0,1584403200000,0,17-03-2020
7378,Sachsen-Anhalt,LK Stendal,A35-A59,M,1,0,1584576000000,0,19-03-2020
7379,Sachsen-Anhalt,LK Stendal,A35-A59,M,1,0,1584662400000,0,20-03-2020
7380,Sachsen-Anhalt,LK Stendal,A35-A59,M,1,0,1584921600000,0,23-03-2020
7381,Sachsen-Anhalt,LK Stendal,A35-A59,M,3,0,1585008000000,0,24-03-2020
7382,Sachsen-Anhalt,LK Stendal,A35-A59,M,2,0,1585094400000,0,25-03-2020
7383,Sachsen-Anhalt,LK Stendal,A35-A59,W,1,0,1584403200000,0,17-03-2020
7384,Sachsen-Anhalt,LK Stendal,A35-A59,W,1,0,1584576000000,0,19-03-2020
7385,Sachsen-Anhalt,LK Stendal,A35-A59,W,1,0,1584662400000,0,20-03-2020
7386,Sachsen-Anhalt,LK Stendal,A35-A59,W,1,0,1585094400000,0,25-03-2020
7387,Sachsen-Anhalt,LK Stendal,A60-A79,M,1,0,1585008000000,0,24-03-2020
7388,Sachsen-Anhalt,LK Stendal,A60-A79,W,1,0,1585008000000,0,24-03-2020
7389,Sachsen-Anhalt,LK Stendal,A80+,M,1,0,1585180800000,1,26-03-2020
7390,Sachsen-Anhalt,LK Stendal,A80+,W,1,1,1585094400000,1,25-03-2020
7391,Sachsen-Anhalt,LK Stendal,A80+,W,1,0,1585180800000,1,26-03-2020
7392,Rheinland-Pfalz,SK Frankenthal,A15-A34,M,2,0,1584489600000,0,18-03-2020
7393,Rheinland-Pfalz,SK Frankenthal,A15-A34,W,1,0,1584403200000,0,17-03-2020
7394,Rheinland-Pfalz,SK Frankenthal,A15-A34,W,2,0,1584489600000,0,18-03-2020
7395,Rheinland-Pfalz,SK Frankenthal,A15-A34,W,1,0,1584921600000,0,23-03-2020
7396,Rheinland-Pfalz,SK Frankenthal,A35-A59,M,1,0,1583798400000,0,10-03-2020
7397,Rheinland-Pfalz,SK Frankenthal,A35-A59,M,1,0,1584662400000,0,20-03-2020
7398,Rheinland-Pfalz,SK Frankenthal,A35-A59,W,1,0,1584403200000,0,17-03-2020
7399,Rheinland-Pfalz,SK Frankenthal,A35-A59,W,1,0,1584576000000,0,19-03-2020
7400,Rheinland-Pfalz,SK Frankenthal,A60-A79,M,1,0,1584489600000,0,18-03-2020
7401,Rheinland-Pfalz,SK Frankenthal,unbekannt,M,1,0,1584662400000,0,20-03-2020
7402,Nordrhein-Westfalen,SK Wuppertal,A15-A34,M,1,0,1584057600000,0,13-03-2020
7403,Nordrhein-Westfalen,SK Wuppertal,A15-A34,M,1,0,1584316800000,0,16-03-2020
7404,Nordrhein-Westfalen,SK Wuppertal,A15-A34,M,2,0,1584403200000,0,17-03-2020
7405,Nordrhein-Westfalen,SK Wuppertal,A15-A34,M,1,0,1584489600000,0,18-03-2020
7406,Nordrhein-Westfalen,SK Wuppertal,A15-A34,M,2,0,1584835200000,0,22-03-2020
7407,Nordrhein-Westfalen,SK Wuppertal,A15-A34,M,1,0,1585008000000,0,24-03-2020
7408,Nordrhein-Westfalen,SK Wuppertal,A15-A34,M,2,0,1585008000000,1,24-03-2020
7409,Nordrhein-Westfalen,SK Wuppertal,A15-A34,W,1,0,1584144000000,0,14-03-2020
7410,Nordrhein-Westfalen,SK Wuppertal,A15-A34,W,1,0,1584403200000,0,17-03-2020
7411,Nordrhein-Westfalen,SK Wuppertal,A15-A34,W,5,0,1584576000000,0,19-03-2020
7412,Nordrhein-Westfalen,SK Wuppertal,A15-A34,W,1,0,1584662400000,0,20-03-2020
7413,Nordrhein-Westfalen,SK Wuppertal,A15-A34,W,1,0,1584835200000,0,22-03-2020
7414,Nordrhein-Westfalen,SK Wuppertal,A15-A34,W,1,0,1585008000000,0,24-03-2020
7415,Nordrhein-Westfalen,SK Wuppertal,A15-A34,W,1,0,1585008000000,1,24-03-2020
7416,Nordrhein-Westfalen,SK Wuppertal,A15-A34,W,1,0,1585094400000,1,25-03-2020
7417,Nordrhein-Westfalen,SK Wuppertal,A35-A59,M,1,0,1583884800000,0,11-03-2020
7418,Nordrhein-Westfalen,SK Wuppertal,A35-A59,M,1,0,1583971200000,0,12-03-2020
7419,Nordrhein-Westfalen,SK Wuppertal,A35-A59,M,3,0,1584057600000,0,13-03-2020
7420,Nordrhein-Westfalen,SK Wuppertal,A35-A59,M,2,0,1584144000000,0,14-03-2020
7421,Nordrhein-Westfalen,SK Wuppertal,A35-A59,M,3,0,1584316800000,0,16-03-2020
7422,Nordrhein-Westfalen,SK Wuppertal,A35-A59,M,2,0,1584403200000,0,17-03-2020
7423,Nordrhein-Westfalen,SK Wuppertal,A35-A59,M,4,0,1584489600000,0,18-03-2020
7424,Nordrhein-Westfalen,SK Wuppertal,A35-A59,M,3,0,1584576000000,0,19-03-2020
7425,Nordrhein-Westfalen,SK Wuppertal,A35-A59,M,1,0,1584748800000,0,21-03-2020
7426,Nordrhein-Westfalen,SK Wuppertal,A35-A59,M,6,0,1584835200000,0,22-03-2020
7427,Nordrhein-Westfalen,SK Wuppertal,A35-A59,M,1,0,1584921600000,0,23-03-2020
7428,Nordrhein-Westfalen,SK Wuppertal,A35-A59,M,1,0,1585008000000,1,24-03-2020
7429,Nordrhein-Westfalen,SK Wuppertal,A35-A59,M,1,0,1585094400000,1,25-03-2020
7430,Nordrhein-Westfalen,SK Wuppertal,A35-A59,W,1,0,1584057600000,0,13-03-2020
7431,Nordrhein-Westfalen,SK Wuppertal,A35-A59,W,3,0,1584144000000,0,14-03-2020
7432,Nordrhein-Westfalen,SK Wuppertal,A35-A59,W,2,0,1584316800000,0,16-03-2020
7433,Nordrhein-Westfalen,SK Wuppertal,A35-A59,W,1,0,1584403200000,0,17-03-2020
7434,Nordrhein-Westfalen,SK Wuppertal,A35-A59,W,1,0,1584489600000,0,18-03-2020
7435,Nordrhein-Westfalen,SK Wuppertal,A35-A59,W,6,0,1584576000000,0,19-03-2020
7436,Nordrhein-Westfalen,SK Wuppertal,A35-A59,W,1,0,1584662400000,0,20-03-2020
7437,Nordrhein-Westfalen,SK Wuppertal,A35-A59,W,6,0,1584835200000,0,22-03-2020
7438,Nordrhein-Westfalen,SK Wuppertal,A35-A59,W,2,0,1584921600000,0,23-03-2020
7439,Nordrhein-Westfalen,SK Wuppertal,A35-A59,W,1,0,1585094400000,1,25-03-2020
7440,Nordrhein-Westfalen,SK Wuppertal,A60-A79,M,1,0,1584316800000,0,16-03-2020
7441,Nordrhein-Westfalen,SK Wuppertal,A60-A79,M,1,1,1584403200000,0,17-03-2020
7442,Nordrhein-Westfalen,SK Wuppertal,A60-A79,M,1,0,1584576000000,0,19-03-2020
7443,Nordrhein-Westfalen,SK Wuppertal,A60-A79,M,1,0,1584835200000,0,22-03-2020
7444,Nordrhein-Westfalen,SK Wuppertal,A60-A79,M,1,0,1584921600000,0,23-03-2020
7445,Nordrhein-Westfalen,SK Wuppertal,A60-A79,M,1,0,1585008000000,1,24-03-2020
7446,Nordrhein-Westfalen,SK Wuppertal,A60-A79,W,1,0,1584230400000,0,15-03-2020
7447,Nordrhein-Westfalen,SK Wuppertal,A60-A79,W,1,0,1584316800000,0,16-03-2020
7448,Nordrhein-Westfalen,SK Wuppertal,A60-A79,W,2,0,1584403200000,0,17-03-2020
7449,Nordrhein-Westfalen,SK Wuppertal,A60-A79,W,2,0,1584489600000,0,18-03-2020
7450,Nordrhein-Westfalen,SK Wuppertal,A60-A79,W,1,0,1584748800000,0,21-03-2020
7451,Nordrhein-Westfalen,SK Wuppertal,A60-A79,W,1,0,1584835200000,0,22-03-2020
7452,Nordrhein-Westfalen,SK Wuppertal,A60-A79,W,1,0,1584921600000,1,23-03-2020
7453,Nordrhein-Westfalen,SK Wuppertal,A60-A79,W,1,0,1585008000000,0,24-03-2020
7454,Nordrhein-Westfalen,SK Wuppertal,A80+,M,1,0,1584403200000,0,17-03-2020
7455,Nordrhein-Westfalen,SK Wuppertal,A80+,M,1,0,1584489600000,0,18-03-2020
7456,Nordrhein-Westfalen,SK Wuppertal,A80+,W,1,0,1584403200000,0,17-03-2020
7457,Nordrhein-Westfalen,SK Wuppertal,A80+,W,2,0,1584576000000,0,19-03-2020
7458,Nordrhein-Westfalen,SK Wuppertal,A80+,W,1,0,1584835200000,0,22-03-2020
7459,Nordrhein-Westfalen,SK Wuppertal,A80+,W,1,0,1584921600000,0,23-03-2020
7460,Nordrhein-Westfalen,LK Märkischer Kreis,A15-A34,M,1,0,1582848000000,0,28-02-2020
7461,Nordrhein-Westfalen,LK Märkischer Kreis,A15-A34,M,1,0,1583452800000,0,06-03-2020
7462,Nordrhein-Westfalen,LK Märkischer Kreis,A15-A34,M,1,0,1584921600000,0,23-03-2020
7463,Nordrhein-Westfalen,LK Märkischer Kreis,A15-A34,M,1,0,1585094400000,0,25-03-2020
7464,Nordrhein-Westfalen,LK Märkischer Kreis,A15-A34,M,1,0,1585094400000,1,25-03-2020
7465,Nordrhein-Westfalen,LK Märkischer Kreis,A15-A34,W,1,0,1583798400000,0,10-03-2020
7466,Nordrhein-Westfalen,LK Märkischer Kreis,A15-A34,W,1,0,1584662400000,0,20-03-2020
7467,Nordrhein-Westfalen,LK Märkischer Kreis,A15-A34,W,1,0,1585008000000,0,24-03-2020
7468,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,1,0,1583280000000,0,04-03-2020
7469,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,1,0,1583366400000,0,05-03-2020
7470,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,3,0,1583884800000,0,11-03-2020
7471,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,2,0,1583971200000,0,12-03-2020
7472,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,1,0,1584057600000,0,13-03-2020
7473,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,5,0,1584316800000,0,16-03-2020
7474,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,2,0,1584489600000,0,18-03-2020
7475,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,1,0,1584576000000,0,19-03-2020
7476,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,2,0,1584662400000,0,20-03-2020
7477,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,2,0,1584835200000,0,22-03-2020
7478,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,1,0,1584921600000,0,23-03-2020
7479,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,1,0,1585008000000,0,24-03-2020
7480,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,1,0,1585094400000,0,25-03-2020
7481,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,M,7,0,1585094400000,1,25-03-2020
7482,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,W,1,0,1583280000000,0,04-03-2020
7483,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,W,1,0,1583884800000,0,11-03-2020
7484,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,W,1,0,1584316800000,0,16-03-2020
7485,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,W,1,0,1584403200000,0,17-03-2020
7486,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,W,2,0,1584489600000,0,18-03-2020
7487,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,W,1,0,1584576000000,0,19-03-2020
7488,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,W,1,0,1584835200000,0,22-03-2020
7489,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,W,2,0,1585094400000,1,25-03-2020
7490,Nordrhein-Westfalen,LK Märkischer Kreis,A35-A59,W,2,0,1585180800000,1,26-03-2020
7491,Nordrhein-Westfalen,LK Märkischer Kreis,A60-A79,M,2,0,1584403200000,0,17-03-2020
7492,Nordrhein-Westfalen,LK Märkischer Kreis,A60-A79,M,2,0,1584489600000,0,18-03-2020
7493,Nordrhein-Westfalen,LK Märkischer Kreis,A60-A79,M,2,0,1584576000000,0,19-03-2020
7494,Nordrhein-Westfalen,LK Märkischer Kreis,A60-A79,M,2,0,1584835200000,0,22-03-2020
7495,Nordrhein-Westfalen,LK Märkischer Kreis,A60-A79,M,3,0,1585094400000,1,25-03-2020
7496,Nordrhein-Westfalen,LK Märkischer Kreis,A60-A79,W,1,0,1584403200000,0,17-03-2020
7497,Nordrhein-Westfalen,LK Märkischer Kreis,A60-A79,W,2,0,1584489600000,0,18-03-2020
7498,Nordrhein-Westfalen,LK Märkischer Kreis,A60-A79,W,1,0,1584835200000,0,22-03-2020
7499,Nordrhein-Westfalen,LK Märkischer Kreis,A60-A79,W,2,0,1585008000000,0,24-03-2020
7500,Nordrhein-Westfalen,LK Märkischer Kreis,A60-A79,W,2,0,1585094400000,1,25-03-2020
7501,Nordrhein-Westfalen,LK Märkischer Kreis,A80+,M,1,0,1585094400000,0,25-03-2020
7502,Nordrhein-Westfalen,LK Märkischer Kreis,A80+,W,1,0,1584835200000,0,22-03-2020
7503,Nordrhein-Westfalen,LK Märkischer Kreis,A80+,W,1,0,1585180800000,1,26-03-2020
7504,Mecklenburg-Vorpommern,SK Rostock,A15-A34,M,2,0,1583971200000,0,12-03-2020
7505,Mecklenburg-Vorpommern,SK Rostock,A15-A34,M,1,0,1584316800000,0,16-03-2020
7506,Mecklenburg-Vorpommern,SK Rostock,A15-A34,M,3,0,1584403200000,0,17-03-2020
7507,Mecklenburg-Vorpommern,SK Rostock,A15-A34,M,1,0,1584489600000,0,18-03-2020
7508,Mecklenburg-Vorpommern,SK Rostock,A15-A34,M,1,0,1584576000000,0,19-03-2020
7509,Mecklenburg-Vorpommern,SK Rostock,A15-A34,M,1,0,1584921600000,0,23-03-2020
7510,Mecklenburg-Vorpommern,SK Rostock,A15-A34,M,1,0,1585008000000,0,24-03-2020
7511,Mecklenburg-Vorpommern,SK Rostock,A15-A34,W,3,0,1584403200000,0,17-03-2020
7512,Mecklenburg-Vorpommern,SK Rostock,A15-A34,W,1,0,1584489600000,0,18-03-2020
7513,Mecklenburg-Vorpommern,SK Rostock,A15-A34,W,1,0,1584662400000,0,20-03-2020
7514,Mecklenburg-Vorpommern,SK Rostock,A15-A34,W,2,0,1585094400000,1,25-03-2020
7515,Mecklenburg-Vorpommern,SK Rostock,A35-A59,M,1,0,1583884800000,0,11-03-2020
7516,Mecklenburg-Vorpommern,SK Rostock,A35-A59,M,1,0,1584057600000,0,13-03-2020
7517,Mecklenburg-Vorpommern,SK Rostock,A35-A59,M,1,0,1584316800000,0,16-03-2020
7518,Mecklenburg-Vorpommern,SK Rostock,A35-A59,M,1,0,1584403200000,0,17-03-2020
7519,Mecklenburg-Vorpommern,SK Rostock,A35-A59,M,2,0,1584489600000,0,18-03-2020
7520,Mecklenburg-Vorpommern,SK Rostock,A35-A59,M,1,0,1584921600000,0,23-03-2020
7521,Mecklenburg-Vorpommern,SK Rostock,A35-A59,M,3,0,1585008000000,0,24-03-2020
7522,Mecklenburg-Vorpommern,SK Rostock,A35-A59,W,1,0,1583971200000,0,12-03-2020
