Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,Meldedatum,NeuerFall,date
Bayern,LK Freising,A35-A59,W,2,0,1583798400000,0,2020-03-10
Bayern,LK Freising,A35-A59,W,6,0,1584144000000,0,2020-03-14
Bayern,LK Freising,A35-A59,W,9,0,1584316800000,0,2020-03-16
Bayern,LK Freising,A35-A59,W,4,0,1584403200000,0,2020-03-17
Bayern,LK Freising,A35-A59,W,3,0,1584489600000,0,2020-03-18
Bayern,LK Freising,A35-A59,W,4,0,1584576000000,0,2020-03-19
Bayern,LK Freising,A35-A59,W,3,0,1584662400000,0,2020-03-20
Bayern,LK Freising,A35-A59,W,11,0,1584748800000,0,2020-03-21
Bayern,LK Freising,A35-A59,W,4,0,1584835200000,0,2020-03-22
Bayern,LK Freising,A35-A59,W,1,0,1584921600000,0,2020-03-23
Bayern,LK Freising,A35-A59,W,7,0,1585008000000,0,2020-03-24
Bayern,LK Freising,A35-A59,W,3,0,1585094400000,0,2020-03-25
Bayern,LK Freising,A60-A79,M,1,0,1583366400000,0,2020-03-05
Bayern,LK Freising,A60-A79,M,1,0,1583452800000,0,2020-03-06
Bayern,LK Freising,A60-A79,M,1,0,1583798400000,0,2020-03-10
Bayern,LK Freising,A60-A79,M,1,0,1584144000000,0,2020-03-14
Bayern,LK Freising,A60-A79,M,3,0,1584403200000,0,2020-03-17
Bayern,LK Freising,A60-A79,M,1,0,1584489600000,0,2020-03-18
Bayern,LK Freising,A60-A79,M,6,0,1584576000000,0,2020-03-19
Bayern,LK Freising,A60-A79,M,1,0,1584662400000,0,2020-03-20
Bayern,LK Freising,A60-A79,M,4,0,1584748800000,0,2020-03-21
Bayern,LK Freising,A60-A79,M,1,1,1584748800000,0,2020-03-21
Bayern,LK Freising,A60-A79,M,3,0,1584835200000,0,2020-03-22
Bayern,LK Freising,A60-A79,M,3,0,1584921600000,0,2020-03-23
Bayern,LK Freising,A60-A79,M,6,0,1585008000000,0,2020-03-24
Bayern,LK Freising,A60-A79,M,1,0,1585094400000,0,2020-03-25
Bayern,LK Freising,A60-A79,W,1,0,1583452800000,0,2020-03-06
Bayern,LK Freising,A60-A79,W,1,0,1583798400000,0,2020-03-10
Bayern,LK Freising,A60-A79,W,1,0,1584144000000,0,2020-03-14
Bayern,LK Freising,A60-A79,W,2,0,1584316800000,0,2020-03-16
Bayern,LK Freising,A60-A79,W,2,0,1584403200000,0,2020-03-17
Bayern,LK Freising,A60-A79,W,2,0,1584489600000,0,2020-03-18
Bayern,LK Freising,A60-A79,W,2,0,1584576000000,0,2020-03-19
Bayern,LK Freising,A60-A79,W,5,0,1584748800000,0,2020-03-21
Bayern,LK Freising,A60-A79,W,2,0,1584835200000,0,2020-03-22
Bayern,LK Freising,A60-A79,W,3,0,1584921600000,0,2020-03-23
Bayern,LK Freising,A60-A79,W,6,0,1585008000000,0,2020-03-24
Bayern,LK Freising,A60-A79,W,3,0,1585094400000,0,2020-03-25
Bayern,LK Freising,A80+,M,1,0,1584316800000,0,2020-03-16
Bayern,LK Freising,A80+,M,1,0,1584489600000,0,2020-03-18
Bayern,LK Freising,A80+,M,1,1,1584576000000,0,2020-03-19
Bayern,LK Freising,A80+,M,1,0,1584748800000,0,2020-03-21
Bayern,LK Freising,A80+,M,1,0,1584921600000,0,2020-03-23
Bayern,LK Freising,A80+,M,1,0,1585008000000,0,2020-03-24
Bayern,LK Freising,A80+,M,2,0,1585094400000,0,2020-03-25
Bayern,LK Freising,A80+,W,1,0,1583452800000,0,2020-03-06
Bayern,LK Freising,A80+,W,1,0,1584144000000,0,2020-03-14
Bayern,LK Freising,A80+,W,1,1,1584144000000,0,2020-03-14
Bayern,LK Freising,A80+,W,1,0,1584403200000,0,2020-03-17
Bayern,LK Freising,A80+,W,1,0,1584489600000,0,2020-03-18
Bayern,LK Freising,A80+,W,1,0,1584662400000,0,2020-03-20
Bayern,LK Freising,A80+,W,1,0,1584748800000,0,2020-03-21
Bayern,LK Freising,A80+,W,2,0,1585008000000,0,2020-03-24
Bayern,LK Freising,unbekannt,unbekannt,1,0,1585008000000,0,2020-03-24
Bayern,LK Freising,unbekannt,W,1,0,1584316800000,0,2020-03-16
Bayern,LK Freising,unbekannt,W,1,0,1584748800000,0,2020-03-21
Brandenburg,LK Potsdam-Mittelmark,A05-A14,W,1,0,1584576000000,0,2020-03-19
Brandenburg,LK Potsdam-Mittelmark,A15-A34,M,1,0,1584403200000,0,2020-03-17
Brandenburg,LK Potsdam-Mittelmark,A15-A34,M,1,0,1584662400000,0,2020-03-20
Brandenburg,LK Potsdam-Mittelmark,A15-A34,M,1,0,1584748800000,0,2020-03-21
Brandenburg,LK Potsdam-Mittelmark,A15-A34,M,1,0,1585094400000,1,2020-03-25
Brandenburg,LK Potsdam-Mittelmark,A15-A34,W,1,0,1584921600000,0,2020-03-23
Brandenburg,LK Potsdam-Mittelmark,A15-A34,W,1,0,1585008000000,1,2020-03-24
Brandenburg,LK Potsdam-Mittelmark,A15-A34,W,2,0,1585094400000,1,2020-03-25
Brandenburg,LK Potsdam-Mittelmark,A35-A59,M,1,0,1583798400000,0,2020-03-10
Brandenburg,LK Potsdam-Mittelmark,A35-A59,M,1,0,1583971200000,0,2020-03-12
Brandenburg,LK Potsdam-Mittelmark,A35-A59,M,1,0,1584230400000,0,2020-03-15
Brandenburg,LK Potsdam-Mittelmark,A35-A59,M,1,0,1584403200000,0,2020-03-17
Brandenburg,LK Potsdam-Mittelmark,A35-A59,M,1,0,1584748800000,0,2020-03-21
Brandenburg,LK Potsdam-Mittelmark,A35-A59,M,2,0,1584835200000,0,2020-03-22
Brandenburg,LK Potsdam-Mittelmark,A35-A59,M,3,0,1584921600000,0,2020-03-23
Brandenburg,LK Potsdam-Mittelmark,A35-A59,M,2,0,1585094400000,1,2020-03-25
Brandenburg,LK Potsdam-Mittelmark,A35-A59,W,1,0,1583798400000,0,2020-03-10
Brandenburg,LK Potsdam-Mittelmark,A35-A59,W,3,0,1584489600000,0,2020-03-18
Brandenburg,LK Potsdam-Mittelmark,A35-A59,W,3,0,1584748800000,0,2020-03-21
Brandenburg,LK Potsdam-Mittelmark,A35-A59,W,1,0,1584921600000,1,2020-03-23
Brandenburg,LK Potsdam-Mittelmark,A35-A59,W,2,0,1585094400000,1,2020-03-25
Brandenburg,LK Potsdam-Mittelmark,A60-A79,M,1,0,1583971200000,0,2020-03-12
Brandenburg,LK Potsdam-Mittelmark,A60-A79,M,1,0,1584489600000,0,2020-03-18
Brandenburg,LK Potsdam-Mittelmark,A60-A79,M,1,0,1584748800000,0,2020-03-21
Brandenburg,LK Potsdam-Mittelmark,A60-A79,M,1,0,1584921600000,0,2020-03-23
Brandenburg,LK Potsdam-Mittelmark,A60-A79,W,1,0,1584489600000,0,2020-03-18
Brandenburg,LK Potsdam-Mittelmark,A60-A79,W,1,0,1584835200000,0,2020-03-22
Brandenburg,LK Potsdam-Mittelmark,A60-A79,W,2,0,1585094400000,1,2020-03-25
Brandenburg,LK Potsdam-Mittelmark,A80+,M,1,0,1585094400000,1,2020-03-25
Hamburg,SK Hamburg,A00-A04,M,1,0,1583798400000,0,2020-03-10
Hamburg,SK Hamburg,A00-A04,M,1,0,1584230400000,0,2020-03-15
Hamburg,SK Hamburg,A00-A04,M,1,0,1584403200000,0,2020-03-17
Hamburg,SK Hamburg,A00-A04,M,1,0,1584489600000,0,2020-03-18
Hamburg,SK Hamburg,A00-A04,M,1,0,1584748800000,0,2020-03-21
Hamburg,SK Hamburg,A00-A04,M,1,0,1584921600000,0,2020-03-23
Hamburg,SK Hamburg,A00-A04,M,2,0,1585008000000,1,2020-03-24
Hamburg,SK Hamburg,A00-A04,unbekannt,1,0,1584748800000,0,2020-03-21
Hamburg,SK Hamburg,A00-A04,W,1,0,1584057600000,0,2020-03-13
Hamburg,SK Hamburg,A00-A04,W,2,0,1584144000000,0,2020-03-14
Hamburg,SK Hamburg,A00-A04,W,1,0,1584403200000,0,2020-03-17
Hamburg,SK Hamburg,A00-A04,W,1,0,1585008000000,1,2020-03-24
Hamburg,SK Hamburg,A05-A14,M,1,0,1583884800000,0,2020-03-11
Hamburg,SK Hamburg,A05-A14,M,4,0,1583971200000,0,2020-03-12
Hamburg,SK Hamburg,A05-A14,M,3,0,1584144000000,0,2020-03-14
Hamburg,SK Hamburg,A05-A14,M,1,0,1584230400000,0,2020-03-15
Hamburg,SK Hamburg,A05-A14,M,3,0,1584316800000,0,2020-03-16
Hamburg,SK Hamburg,A05-A14,M,2,0,1584403200000,0,2020-03-17
Hamburg,SK Hamburg,A05-A14,M,1,0,1584489600000,1,2020-03-18
Hamburg,SK Hamburg,A05-A14,M,4,0,1584576000000,0,2020-03-19
Hamburg,SK Hamburg,A05-A14,M,3,0,1584662400000,0,2020-03-20
Hamburg,SK Hamburg,A05-A14,M,3,0,1584835200000,0,2020-03-22
Hamburg,SK Hamburg,A05-A14,M,4,0,1584921600000,0,2020-03-23
Hamburg,SK Hamburg,A05-A14,M,1,0,1584921600000,1,2020-03-23
Hamburg,SK Hamburg,A05-A14,M,6,0,1585008000000,1,2020-03-24
Hamburg,SK Hamburg,A05-A14,M,2,0,1585094400000,1,2020-03-25
Hamburg,SK Hamburg,A05-A14,M,2,0,1585180800000,1,2020-03-26
Hamburg,SK Hamburg,A05-A14,W,1,0,1583884800000,0,2020-03-11
Hamburg,SK Hamburg,A05-A14,W,1,0,1584144000000,0,2020-03-14
Hamburg,SK Hamburg,A05-A14,W,2,0,1584230400000,0,2020-03-15
Hamburg,SK Hamburg,A05-A14,W,4,0,1584316800000,0,2020-03-16
Hamburg,SK Hamburg,A05-A14,W,3,0,1584403200000,0,2020-03-17
Hamburg,SK Hamburg,A05-A14,W,1,0,1584489600000,0,2020-03-18
Hamburg,SK Hamburg,A05-A14,W,1,0,1584662400000,0,2020-03-20
Hamburg,SK Hamburg,A05-A14,W,1,0,1584835200000,0,2020-03-22
Hamburg,SK Hamburg,A05-A14,W,1,0,1584921600000,0,2020-03-23
Hamburg,SK Hamburg,A05-A14,W,2,0,1585008000000,1,2020-03-24
Hamburg,SK Hamburg,A05-A14,W,1,0,1585094400000,1,2020-03-25
Hamburg,SK Hamburg,A15-A34,M,1,0,1583452800000,0,2020-03-06
Hamburg,SK Hamburg,A15-A34,M,1,0,1583539200000,0,2020-03-07
Hamburg,SK Hamburg,A15-A34,M,1,0,1583625600000,0,2020-03-08
Hamburg,SK Hamburg,A15-A34,M,1,0,1583712000000,0,2020-03-09
Hamburg,SK Hamburg,A15-A34,M,5,0,1583798400000,0,2020-03-10
Hamburg,SK Hamburg,A15-A34,M,5,0,1583884800000,0,2020-03-11
Hamburg,SK Hamburg,A15-A34,M,6,0,1583971200000,0,2020-03-12
Hamburg,SK Hamburg,A15-A34,M,7,0,1584057600000,0,2020-03-13
Hamburg,SK Hamburg,A15-A34,M,15,0,1584144000000,0,2020-03-14
Hamburg,SK Hamburg,A15-A34,M,13,0,1584230400000,0,2020-03-15
Hamburg,SK Hamburg,A15-A34,M,11,0,1584316800000,0,2020-03-16
Hamburg,SK Hamburg,A15-A34,M,1,0,1584316800000,1,2020-03-16
Hamburg,SK Hamburg,A15-A34,M,16,0,1584403200000,0,2020-03-17
Hamburg,SK Hamburg,A15-A34,M,-1,0,1584489600000,-1,2020-03-18
Hamburg,SK Hamburg,A15-A34,M,27,0,1584489600000,0,2020-03-18
Hamburg,SK Hamburg,A15-A34,M,36,0,1584576000000,0,2020-03-19
Hamburg,SK Hamburg,A15-A34,M,18,0,1584662400000,0,2020-03-20
Hamburg,SK Hamburg,A15-A34,M,3,0,1584662400000,1,2020-03-20
Hamburg,SK Hamburg,A15-A34,M,23,0,1584748800000,0,2020-03-21
Hamburg,SK Hamburg,A15-A34,M,4,0,1584748800000,1,2020-03-21
Hamburg,SK Hamburg,A15-A34,M,27,0,1584835200000,0,2020-03-22
Hamburg,SK Hamburg,A15-A34,M,1,0,1584835200000,1,2020-03-22
Hamburg,SK Hamburg,A15-A34,M,18,0,1584921600000,0,2020-03-23
Hamburg,SK Hamburg,A15-A34,M,6,0,1584921600000,1,2020-03-23
Hamburg,SK Hamburg,A15-A34,M,2,0,1585008000000,0,2020-03-24
Hamburg,SK Hamburg,A15-A34,M,26,0,1585008000000,1,2020-03-24
Hamburg,SK Hamburg,A15-A34,M,14,0,1585094400000,1,2020-03-25
Hamburg,SK Hamburg,A15-A34,M,13,0,1585180800000,1,2020-03-26
Hamburg,SK Hamburg,A15-A34,unbekannt,1,0,1584403200000,0,2020-03-17
Hamburg,SK Hamburg,A15-A34,unbekannt,1,0,1584662400000,0,2020-03-20
Hamburg,SK Hamburg,A15-A34,W,3,0,1583366400000,0,2020-03-05
Hamburg,SK Hamburg,A15-A34,W,1,0,1583452800000,0,2020-03-06
Hamburg,SK Hamburg,A15-A34,W,3,0,1583712000000,0,2020-03-09
Hamburg,SK Hamburg,A15-A34,W,2,0,1583798400000,0,2020-03-10
Hamburg,SK Hamburg,A15-A34,W,1,0,1583798400000,1,2020-03-10
Hamburg,SK Hamburg,A15-A34,W,8,0,1583884800000,0,2020-03-11
Hamburg,SK Hamburg,A15-A34,W,3,0,1583971200000,0,2020-03-12
Hamburg,SK Hamburg,A15-A34,W,5,0,1584057600000,0,2020-03-13
Hamburg,SK Hamburg,A15-A34,W,14,0,1584144000000,0,2020-03-14
Hamburg,SK Hamburg,A15-A34,W,12,0,1584230400000,0,2020-03-15
Hamburg,SK Hamburg,A15-A34,W,13,0,1584316800000,0,2020-03-16
Hamburg,SK Hamburg,A15-A34,W,20,0,1584403200000,0,2020-03-17
Hamburg,SK Hamburg,A15-A34,W,19,0,1584489600000,0,2020-03-18
Hamburg,SK Hamburg,A15-A34,W,36,0,1584576000000,0,2020-03-19
Hamburg,SK Hamburg,A15-A34,W,-1,0,1584662400000,-1,2020-03-20
Hamburg,SK Hamburg,A15-A34,W,24,0,1584662400000,0,2020-03-20
Hamburg,SK Hamburg,A15-A34,W,1,0,1584662400000,1,2020-03-20
Hamburg,SK Hamburg,A15-A34,W,16,0,1584748800000,0,2020-03-21
Hamburg,SK Hamburg,A15-A34,W,2,0,1584748800000,1,2020-03-21
Hamburg,SK Hamburg,A15-A34,W,27,0,1584835200000,0,2020-03-22
Hamburg,SK Hamburg,A15-A34,W,1,0,1584835200000,1,2020-03-22
Hamburg,SK Hamburg,A15-A34,W,9,0,1584921600000,0,2020-03-23
Hamburg,SK Hamburg,A15-A34,W,7,0,1584921600000,1,2020-03-23
Hamburg,SK Hamburg,A15-A34,W,27,0,1585008000000,1,2020-03-24
Hamburg,SK Hamburg,A15-A34,W,19,0,1585094400000,1,2020-03-25
Hamburg,SK Hamburg,A15-A34,W,5,0,1585180800000,1,2020-03-26
Hamburg,SK Hamburg,A35-A59,M,1,0,1583280000000,0,2020-03-04
Hamburg,SK Hamburg,A35-A59,M,1,0,1583366400000,0,2020-03-05
Hamburg,SK Hamburg,A35-A59,M,1,0,1583539200000,0,2020-03-07
Hamburg,SK Hamburg,A35-A59,M,2,0,1583625600000,0,2020-03-08
Hamburg,SK Hamburg,A35-A59,M,8,0,1583712000000,0,2020-03-09
Hamburg,SK Hamburg,A35-A59,M,7,0,1583798400000,0,2020-03-10
Hamburg,SK Hamburg,A35-A59,M,9,0,1583884800000,0,2020-03-11
Hamburg,SK Hamburg,A35-A59,M,15,0,1583971200000,0,2020-03-12
Hamburg,SK Hamburg,A35-A59,M,1,1,1583971200000,0,2020-03-12
Hamburg,SK Hamburg,A35-A59,M,10,0,1584057600000,0,2020-03-13
Hamburg,SK Hamburg,A35-A59,M,15,0,1584144000000,0,2020-03-14
Hamburg,SK Hamburg,A35-A59,M,16,0,1584230400000,0,2020-03-15
Hamburg,SK Hamburg,A35-A59,M,16,0,1584316800000,0,2020-03-16
Hamburg,SK Hamburg,A35-A59,M,1,0,1584316800000,1,2020-03-16
Hamburg,SK Hamburg,A35-A59,M,35,0,1584403200000,0,2020-03-17
Hamburg,SK Hamburg,A35-A59,M,37,0,1584489600000,0,2020-03-18
Hamburg,SK Hamburg,A35-A59,M,43,0,1584576000000,0,2020-03-19
Hamburg,SK Hamburg,A35-A59,M,1,0,1584576000000,1,2020-03-19
Hamburg,SK Hamburg,A35-A59,M,-1,0,1584662400000,-1,2020-03-20
Hamburg,SK Hamburg,A35-A59,M,38,0,1584662400000,0,2020-03-20
Hamburg,SK Hamburg,A35-A59,M,3,0,1584662400000,1,2020-03-20
Hamburg,SK Hamburg,A35-A59,M,20,0,1584748800000,0,2020-03-21
Hamburg,SK Hamburg,A35-A59,M,1,0,1584748800000,1,2020-03-21
Hamburg,SK Hamburg,A35-A59,M,32,0,1584835200000,0,2020-03-22
Hamburg,SK Hamburg,A35-A59,M,18,0,1584921600000,0,2020-03-23
Hamburg,SK Hamburg,A35-A59,M,5,0,1584921600000,1,2020-03-23
Hamburg,SK Hamburg,A35-A59,M,4,0,1585008000000,0,2020-03-24
Hamburg,SK Hamburg,A35-A59,M,44,0,1585008000000,1,2020-03-24
Hamburg,SK Hamburg,A35-A59,M,29,0,1585094400000,1,2020-03-25
Hamburg,SK Hamburg,A35-A59,M,17,0,1585180800000,1,2020-03-26
Hamburg,SK Hamburg,A35-A59,unbekannt,1,0,1584921600000,0,2020-03-23
Hamburg,SK Hamburg,A35-A59,unbekannt,2,0,1585008000000,1,2020-03-24
Hamburg,SK Hamburg,A35-A59,W,1,0,1582416000000,1,2020-02-23
Hamburg,SK Hamburg,A35-A59,W,1,0,1582934400000,0,2020-02-29
Hamburg,SK Hamburg,A35-A59,W,2,0,1583280000000,0,2020-03-04
Hamburg,SK Hamburg,A35-A59,W,1,0,1583539200000,0,2020-03-07
Hamburg,SK Hamburg,A35-A59,W,2,0,1583625600000,0,2020-03-08
Hamburg,SK Hamburg,A35-A59,W,4,0,1583712000000,0,2020-03-09
Hamburg,SK Hamburg,A35-A59,W,5,0,1583798400000,0,2020-03-10
Hamburg,SK Hamburg,A35-A59,W,3,0,1583884800000,0,2020-03-11
Hamburg,SK Hamburg,A35-A59,W,12,0,1583971200000,0,2020-03-12
Hamburg,SK Hamburg,A35-A59,W,6,0,1584057600000,0,2020-03-13
Hamburg,SK Hamburg,A35-A59,W,18,0,1584144000000,0,2020-03-14
Hamburg,SK Hamburg,A35-A59,W,25,0,1584230400000,0,2020-03-15
Hamburg,SK Hamburg,A35-A59,W,15,0,1584316800000,0,2020-03-16
Hamburg,SK Hamburg,A35-A59,W,24,0,1584403200000,0,2020-03-17
Hamburg,SK Hamburg,A35-A59,W,26,0,1584489600000,0,2020-03-18
Hamburg,SK Hamburg,A35-A59,W,45,0,1584576000000,0,2020-03-19
Hamburg,SK Hamburg,A35-A59,W,13,0,1584662400000,0,2020-03-20
Hamburg,SK Hamburg,A35-A59,W,2,0,1584662400000,1,2020-03-20
Hamburg,SK Hamburg,A35-A59,W,-1,0,1584748800000,-1,2020-03-21
Hamburg,SK Hamburg,A35-A59,W,20,0,1584748800000,0,2020-03-21
Hamburg,SK Hamburg,A35-A59,W,1,0,1584748800000,1,2020-03-21
Hamburg,SK Hamburg,A35-A59,W,25,0,1584835200000,0,2020-03-22
Hamburg,SK Hamburg,A35-A59,W,1,0,1584835200000,1,2020-03-22
Hamburg,SK Hamburg,A35-A59,W,21,0,1584921600000,0,2020-03-23
Hamburg,SK Hamburg,A35-A59,W,7,0,1584921600000,1,2020-03-23
Hamburg,SK Hamburg,A35-A59,W,27,0,1585008000000,1,2020-03-24
Hamburg,SK Hamburg,A35-A59,W,26,0,1585094400000,1,2020-03-25
Hamburg,SK Hamburg,A35-A59,W,17,0,1585180800000,1,2020-03-26
Hamburg,SK Hamburg,A60-A79,M,1,0,1583193600000,1,2020-03-03
Hamburg,SK Hamburg,A60-A79,M,2,0,1583712000000,0,2020-03-09
Hamburg,SK Hamburg,A60-A79,M,2,0,1583798400000,0,2020-03-10
Hamburg,SK Hamburg,A60-A79,M,1,0,1583884800000,0,2020-03-11
Hamburg,SK Hamburg,A60-A79,M,1,0,1583971200000,0,2020-03-12
Hamburg,SK Hamburg,A60-A79,M,3,0,1584144000000,0,2020-03-14
Hamburg,SK Hamburg,A60-A79,M,1,0,1584230400000,1,2020-03-15
Hamburg,SK Hamburg,A60-A79,M,5,0,1584316800000,0,2020-03-16
Hamburg,SK Hamburg,A60-A79,M,1,0,1584316800000,1,2020-03-16
Hamburg,SK Hamburg,A60-A79,M,12,0,1584403200000,0,2020-03-17
Hamburg,SK Hamburg,A60-A79,M,9,0,1584489600000,0,2020-03-18
Hamburg,SK Hamburg,A60-A79,M,13,0,1584576000000,0,2020-03-19
Hamburg,SK Hamburg,A60-A79,M,1,0,1584576000000,1,2020-03-19
Hamburg,SK Hamburg,A60-A79,M,11,0,1584662400000,0,2020-03-20
Hamburg,SK Hamburg,A60-A79,M,7,0,1584748800000,0,2020-03-21
Hamburg,SK Hamburg,A60-A79,M,3,0,1584748800000,1,2020-03-21
Hamburg,SK Hamburg,A60-A79,M,5,0,1584835200000,0,2020-03-22
Hamburg,SK Hamburg,A60-A79,M,1,1,1584835200000,0,2020-03-22
Hamburg,SK Hamburg,A60-A79,M,9,0,1584921600000,0,2020-03-23
Hamburg,SK Hamburg,A60-A79,M,2,0,1584921600000,1,2020-03-23
Hamburg,SK Hamburg,A60-A79,M,11,0,1585008000000,1,2020-03-24
Hamburg,SK Hamburg,A60-A79,M,15,0,1585094400000,1,2020-03-25
Hamburg,SK Hamburg,A60-A79,M,8,0,1585180800000,1,2020-03-26
Hamburg,SK Hamburg,A60-A79,W,1,0,1583020800000,0,2020-03-01
Hamburg,SK Hamburg,A60-A79,W,1,0,1583366400000,0,2020-03-05
Hamburg,SK Hamburg,A60-A79,W,1,0,1583712000000,0,2020-03-09
Hamburg,SK Hamburg,A60-A79,W,2,0,1583798400000,0,2020-03-10
Hamburg,SK Hamburg,A60-A79,W,1,0,1583884800000,0,2020-03-11
Hamburg,SK Hamburg,A60-A79,W,1,0,1584057600000,0,2020-03-13
Hamburg,SK Hamburg,A60-A79,W,3,0,1584144000000,0,2020-03-14
Hamburg,SK Hamburg,A60-A79,W,1,0,1584230400000,0,2020-03-15
Hamburg,SK Hamburg,A60-A79,W,2,0,1584316800000,0,2020-03-16
Hamburg,SK Hamburg,A60-A79,W,5,0,1584403200000,0,2020-03-17
Hamburg,SK Hamburg,A60-A79,W,1,0,1584403200000,1,2020-03-17
Hamburg,SK Hamburg,A60-A79,W,4,0,1584489600000,0,2020-03-18
Hamburg,SK Hamburg,A60-A79,W,6,0,1584576000000,0,2020-03-19
Hamburg,SK Hamburg,A60-A79,W,1,0,1584576000000,1,2020-03-19
Hamburg,SK Hamburg,A60-A79,W,9,0,1584662400000,0,2020-03-20
Hamburg,SK Hamburg,A60-A79,W,7,0,1584748800000,0,2020-03-21
Hamburg,SK Hamburg,A60-A79,W,2,0,1584748800000,1,2020-03-21
Hamburg,SK Hamburg,A60-A79,W,11,0,1584835200000,0,2020-03-22
Hamburg,SK Hamburg,A60-A79,W,6,0,1584921600000,0,2020-03-23
Hamburg,SK Hamburg,A60-A79,W,2,0,1584921600000,1,2020-03-23
Hamburg,SK Hamburg,A60-A79,W,10,0,1585008000000,1,2020-03-24
Hamburg,SK Hamburg,A60-A79,W,10,0,1585094400000,1,2020-03-25
Hamburg,SK Hamburg,A60-A79,W,6,0,1585180800000,1,2020-03-26
Hamburg,SK Hamburg,A80+,M,1,0,1583712000000,0,2020-03-09
Hamburg,SK Hamburg,A80+,M,1,0,1583798400000,0,2020-03-10
Hamburg,SK Hamburg,A80+,M,1,0,1584057600000,0,2020-03-13
Hamburg,SK Hamburg,A80+,M,4,0,1584403200000,0,2020-03-17
Hamburg,SK Hamburg,A80+,M,1,0,1584576000000,0,2020-03-19
Hamburg,SK Hamburg,A80+,M,2,0,1584662400000,0,2020-03-20
Hamburg,SK Hamburg,A80+,M,1,0,1584921600000,0,2020-03-23
Hamburg,SK Hamburg,A80+,M,1,0,1584921600000,1,2020-03-23
Hamburg,SK Hamburg,A80+,M,4,0,1585008000000,1,2020-03-24
Hamburg,SK Hamburg,A80+,M,3,0,1585094400000,1,2020-03-25
Hamburg,SK Hamburg,A80+,M,2,0,1585180800000,1,2020-03-26
Hamburg,SK Hamburg,A80+,W,2,0,1584403200000,0,2020-03-17
Hamburg,SK Hamburg,A80+,W,1,0,1584662400000,0,2020-03-20
Hamburg,SK Hamburg,A80+,W,1,0,1584748800000,0,2020-03-21
Hamburg,SK Hamburg,A80+,W,1,0,1584921600000,0,2020-03-23
Hamburg,SK Hamburg,A80+,W,3,0,1585008000000,1,2020-03-24
Hamburg,SK Hamburg,A80+,W,4,0,1585094400000,1,2020-03-25
Hamburg,SK Hamburg,A80+,W,2,0,1585180800000,1,2020-03-26
Hamburg,SK Hamburg,unbekannt,M,1,0,1584662400000,0,2020-03-20
Hamburg,SK Hamburg,unbekannt,M,1,0,1584835200000,1,2020-03-22
Hamburg,SK Hamburg,unbekannt,M,1,0,1585180800000,1,2020-03-26
Hamburg,SK Hamburg,unbekannt,W,1,0,1584144000000,0,2020-03-14
Hamburg,SK Hamburg,unbekannt,W,1,0,1585008000000,1,2020-03-24
Niedersachsen,LK Cloppenburg,A15-A34,M,1,0,1584144000000,0,2020-03-14
Niedersachsen,LK Cloppenburg,A15-A34,M,1,0,1584316800000,0,2020-03-16
Niedersachsen,LK Cloppenburg,A15-A34,M,1,0,1584576000000,0,2020-03-19
Niedersachsen,LK Cloppenburg,A15-A34,M,1,0,1584662400000,0,2020-03-20
Niedersachsen,LK Cloppenburg,A15-A34,W,1,0,1583884800000,0,2020-03-11
Niedersachsen,LK Cloppenburg,A15-A34,W,1,0,1584576000000,0,2020-03-19
Niedersachsen,LK Cloppenburg,A15-A34,W,1,0,1584835200000,0,2020-03-22
Niedersachsen,LK Cloppenburg,A35-A59,M,1,0,1584576000000,0,2020-03-19
Niedersachsen,LK Cloppenburg,A35-A59,M,2,0,1584662400000,0,2020-03-20
Niedersachsen,LK Cloppenburg,A35-A59,M,1,0,1584748800000,0,2020-03-21
Niedersachsen,LK Cloppenburg,A35-A59,M,1,0,1585008000000,0,2020-03-24
Niedersachsen,LK Cloppenburg,A35-A59,W,1,0,1584835200000,0,2020-03-22
Niedersachsen,LK Cloppenburg,A60-A79,W,1,0,1585094400000,1,2020-03-25
Niedersachsen,LK Cloppenburg,A80+,M,1,0,1585008000000,0,2020-03-24
Nordrhein-Westfalen,SK Hamm,A00-A04,M,1,0,1584316800000,0,2020-03-16
Nordrhein-Westfalen,SK Hamm,A00-A04,M,1,0,1584403200000,0,2020-03-17
Nordrhein-Westfalen,SK Hamm,A00-A04,M,1,0,1584835200000,0,2020-03-22
Nordrhein-Westfalen,SK Hamm,A15-A34,M,1,0,1584403200000,0,2020-03-17
Nordrhein-Westfalen,SK Hamm,A15-A34,M,1,0,1584489600000,0,2020-03-18
Nordrhein-Westfalen,SK Hamm,A15-A34,M,2,0,1584576000000,0,2020-03-19
Nordrhein-Westfalen,SK Hamm,A15-A34,M,2,0,1584662400000,0,2020-03-20
Nordrhein-Westfalen,SK Hamm,A15-A34,M,1,0,1584748800000,0,2020-03-21
Nordrhein-Westfalen,SK Hamm,A15-A34,M,3,0,1584835200000,0,2020-03-22
Nordrhein-Westfalen,SK Hamm,A15-A34,M,1,0,1584921600000,0,2020-03-23
Nordrhein-Westfalen,SK Hamm,A15-A34,W,1,0,1584316800000,0,2020-03-16
Nordrhein-Westfalen,SK Hamm,A15-A34,W,2,0,1584403200000,0,2020-03-17
Nordrhein-Westfalen,SK Hamm,A15-A34,W,1,0,1584576000000,0,2020-03-19
